"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"search_terms"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testSetTimeZone"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([16:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[16]:method_text:[new ArrayList<>();        result.add(DELEGATION_NETWORK_LOGGING);        return result;    }   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testLockScreenInfo"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([7:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[7]:method_text:[_VALUE)                .setAdminPackageName(DEVICE_ADMIN_PKG)                .build());    }   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testFactoryResetProtectionPolicy"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([10:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[10]:method_text:[_VALUE)                .setAdminPackageName(DEVICE_ADMIN_PKG)                .build());    }   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testCommonCriteriaMode"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([2:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[2]:method_text:[ows Exception {        executeDeviceTestClass("".CommonCriteriaModeTest"");    }    @LargeTest   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testSystemUpdatePolicy"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([2:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[2]:method_text:[hrows Exception {        executeDeviceTestClass("".systemupdate.SystemUpdatePolicyTest"");    }   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testInstallUpdate"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([6:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[6]:method_text:[teFileToDevice(""wrongSize.zip"");        executeInstallUpdateTest(/* testName= */ null);    }   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testSecurityLoggingEnabledLogged"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([8:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[8]:method_text:[e(DEVICE_ADMIN_PKG)                    .setBoolean(false)                    .build());    }   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testSecurityLoggingWithTwoUsers"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([8:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[8]:method_text:[xecuteDeviceTestMethod("".SecurityLoggingTest"", ""testDisablingSecurityLogging"");        }    }   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testLocationPermissionGrantNotifies"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([2:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[2]:method_text:[       ""testPermissionGrantStateGranted_userNotifiedOfLocationPermission"");    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testAdminControlOverSensorPermissionGrantsDefault"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([3:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[3]:method_text:[rmissionGrantTest"",                ""testAdminCanGrantSensorsPermissions"");    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testGrantOfSensorsRelatedPermissions"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[for now, re-enable when the code path sets DO as able to grant permissions.    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testSensorsRelatedPermissionsNotGrantedViaPolicy"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[for now, re-enable when the code path sets DO as able to grant permissions.    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testStateOfSensorsRelatedPermissionsCannotBeRead"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[n state.    }    //TODO(b/180413140) Investigate why the test fails on DO mode.    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testPermissionPrompts"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[    public void testPermissionPrompts() throws Exception {    }    @Override    ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testGetPasswordExpiration"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[dExpiration() throws Exception {        super.testGetPasswordExpiration();    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testPasswordExpiration"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[wordExpiration() throws Exception {        super.testPasswordExpiration();    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testResetPasswordWithToken"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[dWithToken() throws Exception {        super.testResetPasswordWithToken();    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testResetPasswordDeprecated"	"CtsDevicePolicyManagerTestCases"	"2: DE CE"	"([1:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[1]:method_text:[eprecated() throws Exception {        super.testResetPasswordDeprecated();    }    @Override   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
"9.9.3  . Encryption Methods"	"9.9.3"	"C-1-17"	"9.9.3/C-1-17"		"""C-1-17] MUST ensure that all encrypted filesystem metadata blocks on persistent storage were encrypted using distinct combinations of encryption key and initialization vector (IV). Have keys protecting CE and DE storage areas which:"""		"com.android.cts.devicepolicy.MixedDeviceOwnerTest"	"testInstallCaCertLogged"	"CtsDevicePolicyManagerTestCases"	"1: CE"	"([3:/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java]:[CE]:[3]:method_text:[ws Exception {        super.testInstallCaCertLogged();    }    @FlakyTest(bugId = 137088260)   ])"	"encrypted areas using IV persistent distinct encryption C-1-17 filesystem DE combinations blocks which: initialization storage protecting metadata ensure Have vector CE key keys"	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java"			
